run,modelname,treatname,angle,spd,channel,variable,mean
20120608100005,nothing,sml,0,130,W,mu_3,0.157136655669
20120608100005,nothing,sml,0,190,U,mu_1,0.138572668866
20120608100005,nothing,sml,0,190,V,mu_2,-4.32686577531
20120608100005,nothing,sml,0,190,W,mu_3,0.225065115471
20120608100005,nothing,sml,0,180,U,mu_1,0.13170862997
20120608100005,nothing,sml,0,180,V,mu_2,-4.06470220524
20120608100005,nothing,sml,0,180,W,mu_3,0.210256989061
20120608100005,nothing,sml,0,50,U,mu_1,0.0578506944444
20120608100005,nothing,sml,0,50,V,mu_2,-0.848086805556
20120608100005,nothing,sml,0,50,W,mu_3,0.051984375
20120608100005,nothing,sml,0,220,U,mu_1,0.154346240667
20120608100005,nothing,sml,0,220,V,mu_2,-5.09866990797
20120608100005,nothing,sml,0,220,W,mu_3,0.246490710193
20120608100005,nothing,sml,0,120,U,mu_1,0.105782253864
20120608100005,nothing,sml,0,120,V,mu_2,-2.40408925161
20120608100005,nothing,sml,0,120,W,mu_3,0.14629970481
20120608100005,nothing,sml,0,90,U,mu_1,0.0988400764022
20120608100005,nothing,sml,0,90,V,mu_2,-1.70374544192
20120608100005,nothing,sml,0,90,W,mu_3,0.114209064074
20120608100005,nothing,sml,0,0,U,mu_1,0.0296607773852
20120608100005,nothing,sml,0,0,V,mu_2,-0.0694664310954
20120608100005,nothing,sml,0,0,W,mu_3,-0.0195123674912
20120608100005,nothing,sml,0,150,U,mu_1,0.118628472222
20120608100005,nothing,sml,0,150,V,mu_2,-3.21921527778
20120608100005,nothing,sml,0,150,W,mu_3,0.177692708333
20120609105620,nothing,coarse,0,220,U,mu_1,-0.00642299010245
20120609105620,nothing,coarse,0,220,V,mu_2,-4.12960757076
20120609105620,nothing,coarse,0,220,W,mu_3,-0.050871679111
20120609105620,nothing,coarse,0,240,U,mu_1,-0.00927430555556
20120609105620,nothing,coarse,0,240,V,mu_2,-4.55300520833
20120609105620,nothing,coarse,0,240,W,mu_3,-0.0695677083333
20120609105620,nothing,coarse,0,100,U,mu_1,0.00466493055556
20120609105620,nothing,coarse,0,100,V,mu_2,-1.53850347222
20120609105620,nothing,coarse,0,100,W,mu_3,-0.0258645833333
20120609105620,nothing,coarse,0,230,U,mu_1,-0.0103472222222
20120609105620,nothing,coarse,0,230,V,mu_2,-4.34269965278
20120609105620,nothing,coarse,0,230,W,mu_3,-0.0563732638889
20120609105620,nothing,coarse,0,180,U,mu_1,-0.00428819444444
20120609105620,nothing,coarse,0,180,V,mu_2,-3.28848784722
20120609105620,nothing,coarse,0,180,W,mu_3,-0.0355677083333
20120609105620,nothing,coarse,0,190,U,mu_1,-0.00595936794582
20120609105620,nothing,coarse,0,190,V,mu_2,-3.50066678243
20120609105620,nothing,coarse,0,190,W,mu_3,-0.033818371245
20120609105620,nothing,coarse,0,130,U,mu_1,0.00379513888889
20120609105620,nothing,coarse,0,130,V,mu_2,-2.15332986111
20120609105620,nothing,coarse,0,130,W,mu_3,-0.0350451388889
20120609105620,nothing,coarse,0,50,U,mu_1,0.00729293280083
20120609105620,nothing,coarse,0,50,V,mu_2,-0.608704636222
20120609105620,nothing,coarse,0,50,W,mu_3,-0.0139572842507
20120609105620,nothing,coarse,0,250,U,mu_1,-0.00636221566244
20120609105620,nothing,coarse,0,250,V,mu_2,-4.7569057128
20120609105620,nothing,coarse,0,250,W,mu_3,-0.0660184059733
20120609105620,nothing,coarse,0,70,U,mu_1,0.00340684146553
20120609105620,nothing,coarse,0,70,V,mu_2,-0.959984372287
20120609105620,nothing,coarse,0,70,W,mu_3,-0.0256346587949
20120609105620,nothing,coarse,0,150,U,mu_1,-0.000988018753256
20120609105620,nothing,coarse,0,150,V,mu_2,-2.59392081959
20120609105620,nothing,coarse,0,150,W,mu_3,-0.0307431845807
20120609105620,nothing,coarse,0,160,U,mu_1,-0.0021600972391
20120609105620,nothing,coarse,0,160,V,mu_2,-2.82611564508
20120609105620,nothing,coarse,0,160,W,mu_3,-0.0282010765758
20120609105620,nothing,coarse,0,90,U,mu_1,0.00385309949644
20120609105620,nothing,coarse,0,90,V,mu_2,-1.33556520229
20120609105620,nothing,coarse,0,90,W,mu_3,-0.0291752040285
20120609105620,nothing,coarse,0,210,U,mu_1,-0.0133356485501
20120609105620,nothing,coarse,0,210,V,mu_2,-3.92247959715
20120609105620,nothing,coarse,0,210,W,mu_3,-0.0429536377843
20120609105620,nothing,coarse,0,110,U,mu_1,0.0111529779476
20120609105620,nothing,coarse,0,110,V,mu_2,-1.73355964577
20120609105620,nothing,coarse,0,110,W,mu_3,-0.0267841639173
20120609105620,nothing,coarse,0,80,U,mu_1,0.00887306824101
20120609105620,nothing,coarse,0,80,V,mu_2,-1.15393123806
20120609105620,nothing,coarse,0,80,W,mu_3,-0.0197673207154
20120609105620,nothing,coarse,0,10,U,mu_1,0.0271371527778
20120609105620,nothing,coarse,0,10,V,mu_2,-0.0681892361111
20120609105620,nothing,coarse,0,10,W,mu_3,-0.0176631944444
20120609105620,nothing,coarse,0,60,U,mu_1,0.00331770833333
20120609105620,nothing,coarse,0,60,V,mu_2,-0.800394097222
20120609105620,nothing,coarse,0,60,W,mu_3,-0.0256510416667
20120609105620,nothing,coarse,0,170,U,mu_1,-0.00278125
20120609105620,nothing,coarse,0,170,V,mu_2,-3.06746875
20120609105620,nothing,coarse,0,170,W,mu_3,-0.0315243055556
20120609105620,nothing,coarse,0,20,U,mu_1,0.00646987324188
20120609105620,nothing,coarse,0,20,V,mu_2,-0.151425594721
20120609105620,nothing,coarse,0,20,W,mu_3,0.000519187358916
20120609105620,nothing,coarse,0,200,U,mu_1,-0.00779996527175
20120609105620,nothing,coarse,0,200,V,mu_2,-3.71299183886
20120609105620,nothing,coarse,0,200,W,mu_3,-0.0428702899809
20120609105620,nothing,coarse,0,140,U,mu_1,-0.00221913526654
20120609105620,nothing,coarse,0,140,V,mu_2,-2.36779128321
20120609105620,nothing,coarse,0,140,W,mu_3,-0.0286924813336
20120609105620,nothing,coarse,0,30,U,mu_1,-0.00320889043237
20120609105620,nothing,coarse,0,30,V,mu_2,-0.295202292065
20120609105620,nothing,coarse,0,30,W,mu_3,-0.0122920645945
20120609105620,nothing,coarse,0,120,U,mu_1,0.00965451388889
20120609105620,nothing,coarse,0,120,V,mu_2,-1.93178993056
20120609105620,nothing,coarse,0,120,W,mu_3,-0.0319236111111
