run,modelname,treatname,angle,spd,from,to,variable,cov
20120609105620,nothing,coarse,0,170,V,V,C_22,0.0113950502474
20120609105620,nothing,coarse,0,170,V,W,C_23,0.000201549639694
20120609105620,nothing,coarse,0,170,W,W,C_33,0.000524573119851
20120609105620,nothing,coarse,0,20,U,U,C_11,0.000169317909518
20120609105620,nothing,coarse,0,20,U,V,C_12,-7.75759535749e-05
20120609105620,nothing,coarse,0,20,U,W,C_13,-3.39952971506e-05
20120609105620,nothing,coarse,0,20,V,V,C_22,0.000562833599746
20120609105620,nothing,coarse,0,20,V,W,C_23,-9.73840694309e-05
20120609105620,nothing,coarse,0,20,W,W,C_33,4.5145472351e-05
20120609105620,nothing,coarse,0,200,U,U,C_11,0.000472529621395
20120609105620,nothing,coarse,0,200,U,V,C_12,3.87401847304e-06
20120609105620,nothing,coarse,0,200,U,W,C_13,7.90667895203e-05
20120609105620,nothing,coarse,0,200,V,V,C_22,0.0108006166406
20120609105620,nothing,coarse,0,200,V,W,C_23,0.000411695884618
20120609105620,nothing,coarse,0,200,W,W,C_33,0.000633875322441
20120609105620,nothing,coarse,0,140,U,U,C_11,0.000261694937703
20120609105620,nothing,coarse,0,140,U,V,C_12,3.04400843876e-06
20120609105620,nothing,coarse,0,140,U,W,C_13,-5.41837289759e-05
20120609105620,nothing,coarse,0,140,V,V,C_22,0.00951439824981
20120609105620,nothing,coarse,0,140,V,W,C_23,-1.66779502322e-05
20120609105620,nothing,coarse,0,140,W,W,C_33,0.000328178948323
20120609105620,nothing,coarse,0,30,U,U,C_11,0.000239301789651
20120609105620,nothing,coarse,0,30,U,V,C_12,7.79197017448e-05
20120609105620,nothing,coarse,0,30,U,W,C_13,-8.5004750557e-05
20120609105620,nothing,coarse,0,30,V,V,C_22,0.000934932151745
20120609105620,nothing,coarse,0,30,V,W,C_23,6.70075972121e-05
20120609105620,nothing,coarse,0,30,W,W,C_33,7.57111405613e-05
20120609105620,nothing,coarse,0,120,U,U,C_11,0.000248899545518
20120609105620,nothing,coarse,0,120,U,V,C_12,6.98972110079e-05
20120609105620,nothing,coarse,0,120,U,W,C_13,1.10039961606e-05
20120609105620,nothing,coarse,0,120,V,V,C_22,0.0086887039097
20120609105620,nothing,coarse,0,120,V,W,C_23,0.000294576761494
20120609105620,nothing,coarse,0,120,W,W,C_33,0.000361466641585
