run,modelname,treatname,angle,spd,from,to,variable,cov
20120518162635,hippocampus,sml,0,100,TX,TX,C_44,0.000549903846098
20120518162635,hippocampus,sml,0,100,TX,TY,C_45,0.000179299066908
20120518162635,hippocampus,sml,0,100,TX,TZ,C_46,4.34772077121e-06
20120518162635,hippocampus,sml,0,100,TY,TY,C_55,0.00432958894597
20120518162635,hippocampus,sml,0,100,TY,TZ,C_56,-5.97727921489e-06
20120518162635,hippocampus,sml,0,100,TZ,TZ,C_66,0.000123366045214
20120518162635,hippocampus,sml,0,150,FX,FX,C_11,4.50554846653e-06
20120518162635,hippocampus,sml,0,150,FX,FY,C_12,6.20330616364e-07
20120518162635,hippocampus,sml,0,150,FX,FZ,C_13,-1.49665715615e-07
20120518162635,hippocampus,sml,0,150,FX,TX,C_14,4.97838410423e-06
20120518162635,hippocampus,sml,0,150,FX,TY,C_15,-6.64598336804e-06
20120518162635,hippocampus,sml,0,150,FX,TZ,C_16,7.92598205793e-06
20120518162635,hippocampus,sml,0,150,FY,FY,C_22,2.67962450171e-06
20120518162635,hippocampus,sml,0,150,FY,FZ,C_23,6.21596010782e-07
20120518162635,hippocampus,sml,0,150,FY,TX,C_24,1.71258473886e-05
20120518162635,hippocampus,sml,0,150,FY,TY,C_25,1.4438854071e-05
20120518162635,hippocampus,sml,0,150,FY,TZ,C_26,-3.83723791094e-06
20120518162635,hippocampus,sml,0,150,FZ,FZ,C_33,7.08748186595e-05
20120518162635,hippocampus,sml,0,150,FZ,TX,C_34,0.000362019050129
20120518162635,hippocampus,sml,0,150,FZ,TY,C_35,0.000110329343723
20120518162635,hippocampus,sml,0,150,FZ,TZ,C_36,-9.25956965537e-06
20120518162635,hippocampus,sml,0,150,TX,TX,C_44,0.00340864470124
20120518162635,hippocampus,sml,0,150,TX,TY,C_45,0.00172602334051
20120518162635,hippocampus,sml,0,150,TX,TZ,C_46,1.4243939835e-05
20120518162635,hippocampus,sml,0,150,TY,TY,C_55,0.0379907222914
20120518162635,hippocampus,sml,0,150,TY,TZ,C_56,0.000259027519472
