run,modelname,treatname,angle,spd,from,to,kcenterfreq,value
20120608081307,nothing,no,0,230,V,V,64.0,nan
20120608081307,nothing,no,0,230,V,V,128.0,nan
20120608081307,nothing,no,0,230,W,W,0.015625,6.37340767416e-06
20120608081307,nothing,no,0,230,W,W,0.03125,9.70217862136e-06
20120608081307,nothing,no,0,230,W,W,0.0625,1.7807295103e-05
20120608081307,nothing,no,0,230,W,W,0.125,3.1704468109e-05
20120608081307,nothing,no,0,230,W,W,0.25,4.92005345304e-05
20120608081307,nothing,no,0,230,W,W,0.5,5.4254004915e-05
20120608081307,nothing,no,0,230,W,W,1.0,5.91388992045e-05
20120608081307,nothing,no,0,230,W,W,2.0,nan
20120608081307,nothing,no,0,230,W,W,4.0,nan
20120608081307,nothing,no,0,230,W,W,8.0,nan
20120608081307,nothing,no,0,230,W,W,16.0,nan
20120608081307,nothing,no,0,230,W,W,32.0,nan
20120608081307,nothing,no,0,230,W,W,64.0,nan
20120608081307,nothing,no,0,230,W,W,128.0,nan
20120608081307,nothing,no,0,110,U,U,0.015625,3.38187077003e-06
20120608081307,nothing,no,0,110,U,U,0.03125,7.43997668553e-06
20120608081307,nothing,no,0,110,U,U,0.0625,1.42612380007e-05
20120608081307,nothing,no,0,110,U,U,0.125,1.01920071276e-05
20120608081307,nothing,no,0,110,U,U,0.25,1.76058126014e-05
20120608081307,nothing,no,0,110,U,U,0.5,1.85209794234e-05
20120608081307,nothing,no,0,110,U,U,1.0,2.93383630313e-05
20120608081307,nothing,no,0,110,U,U,2.0,4.55253630853e-05
20120608081307,nothing,no,0,110,U,U,4.0,6.56581444351e-05
20120608081307,nothing,no,0,110,U,U,8.0,nan
20120608081307,nothing,no,0,110,U,U,16.0,nan
20120608081307,nothing,no,0,110,U,U,32.0,nan
20120608081307,nothing,no,0,110,U,U,64.0,nan
20120608081307,nothing,no,0,110,U,U,128.0,nan
20120608081307,nothing,no,0,110,V,V,0.015625,0.000329665890469
20120608081307,nothing,no,0,110,V,V,0.03125,0.00054105016538
20120608081307,nothing,no,0,110,V,V,0.0625,0.00142401280701
20120608081307,nothing,no,0,110,V,V,0.125,0.000407963185881
20120608081307,nothing,no,0,110,V,V,0.25,0.000129644132759
20120608081307,nothing,no,0,110,V,V,0.5,7.14345673065e-05
20120608081307,nothing,no,0,110,V,V,1.0,6.116078944e-05
20120608081307,nothing,no,0,110,V,V,2.0,5.81852642407e-05
20120608081307,nothing,no,0,110,V,V,4.0,9.14123732846e-05
20120608081307,nothing,no,0,110,V,V,8.0,nan
20120608081307,nothing,no,0,110,V,V,16.0,nan
20120608081307,nothing,no,0,110,V,V,32.0,nan
20120608081307,nothing,no,0,110,V,V,64.0,nan
20120608081307,nothing,no,0,110,V,V,128.0,nan
20120608081307,nothing,no,0,110,W,W,0.015625,5.96634957999e-06
20120608081307,nothing,no,0,110,W,W,0.03125,1.23100177744e-05
20120608081307,nothing,no,0,110,W,W,0.0625,1.34281605955e-05
20120608081307,nothing,no,0,110,W,W,0.125,1.28412267061e-05
20120608081307,nothing,no,0,110,W,W,0.25,2.21080625905e-05
20120608081307,nothing,no,0,110,W,W,0.5,2.04340311911e-05
20120608081307,nothing,no,0,110,W,W,1.0,2.5406203275e-05
20120608081307,nothing,no,0,110,W,W,2.0,3.53670426322e-05
20120608081307,nothing,no,0,110,W,W,4.0,5.89811520288e-05
20120608081307,nothing,no,0,110,W,W,8.0,nan
20120608081307,nothing,no,0,110,W,W,16.0,nan
20120608081307,nothing,no,0,110,W,W,32.0,nan
20120608081307,nothing,no,0,110,W,W,64.0,nan
20120608081307,nothing,no,0,110,W,W,128.0,nan
20120608081307,nothing,no,0,30,U,U,0.015625,9.42346227774e-08
20120608081307,nothing,no,0,30,U,U,0.03125,2.3161694112e-07
20120608081307,nothing,no,0,30,U,U,0.0625,6.32672191356e-07
20120608081307,nothing,no,0,30,U,U,0.125,1.89851598911e-06
20120608081307,nothing,no,0,30,U,U,0.25,5.85792193506e-06
20120608081307,nothing,no,0,30,U,U,0.5,4.50195083738e-06
20120608081307,nothing,no,0,30,U,U,1.0,5.94410234855e-06
20120608081307,nothing,no,0,30,U,U,2.0,2.61334508445e-06
20120608081307,nothing,no,0,30,U,U,4.0,3.04603075968e-06
20120608081307,nothing,no,0,30,U,U,8.0,4.082848846e-06
20120608081307,nothing,no,0,30,U,U,16.0,9.85867286483e-06
20120608081307,nothing,no,0,30,U,U,32.0,nan
20120608081307,nothing,no,0,30,U,U,64.0,nan
20120608081307,nothing,no,0,30,U,U,128.0,nan
20120608081307,nothing,no,0,30,V,V,0.015625,7.76671236982e-06
20120608081307,nothing,no,0,30,V,V,0.03125,1.72399975279e-05
20120608081307,nothing,no,0,30,V,V,0.0625,4.16391997077e-05
20120608081307,nothing,no,0,30,V,V,0.125,7.93950137885e-05
20120608081307,nothing,no,0,30,V,V,0.25,0.000119484546918
20120608081307,nothing,no,0,30,V,V,0.5,8.2012743243e-05
20120608081307,nothing,no,0,30,V,V,1.0,3.01855269923e-05
20120608081307,nothing,no,0,30,V,V,2.0,1.07205792826e-05
20120608081307,nothing,no,0,30,V,V,4.0,7.80864587393e-06
20120608081307,nothing,no,0,30,V,V,8.0,7.87434383531e-06
20120608081307,nothing,no,0,30,V,V,16.0,1.43877822545e-05
20120608081307,nothing,no,0,30,V,V,32.0,nan
20120608081307,nothing,no,0,30,V,V,64.0,nan
20120608081307,nothing,no,0,30,V,V,128.0,nan
20120608081307,nothing,no,0,30,W,W,0.015625,2.35280481265e-08
20120608081307,nothing,no,0,30,W,W,0.03125,6.33771558354e-08
20120608081307,nothing,no,0,30,W,W,0.0625,1.89473465084e-07
20120608081307,nothing,no,0,30,W,W,0.125,1.07575282227e-06
20120608081307,nothing,no,0,30,W,W,0.25,8.42263611866e-06
20120608081307,nothing,no,0,30,W,W,0.5,6.34813536958e-06
20120608081307,nothing,no,0,30,W,W,1.0,4.2753221108e-06
20120608081307,nothing,no,0,30,W,W,2.0,1.69968857705e-06
20120608081307,nothing,no,0,30,W,W,4.0,1.98708117931e-06
20120608081307,nothing,no,0,30,W,W,8.0,2.8264492941e-06
20120608081307,nothing,no,0,30,W,W,16.0,6.28644515946e-06
20120608081307,nothing,no,0,30,W,W,32.0,nan
20120608081307,nothing,no,0,30,W,W,64.0,nan
20120608081307,nothing,no,0,30,W,W,128.0,nan
20120608081307,nothing,no,0,210,U,U,0.015625,3.08468890127e-05
20120608081307,nothing,no,0,210,U,U,0.03125,1.86567851334e-05
20120608081307,nothing,no,0,210,U,U,0.0625,1.45774754894e-05
20120608081307,nothing,no,0,210,U,U,0.125,2.13697847119e-05
20120608081307,nothing,no,0,210,U,U,0.25,3.78748581122e-05
20120608081307,nothing,no,0,210,U,U,0.5,6.13713797474e-05
20120608081307,nothing,no,0,210,U,U,1.0,9.99957795193e-05
20120608081307,nothing,no,0,210,U,U,2.0,0.000130836956999
20120608081307,nothing,no,0,210,U,U,4.0,nan
20120608081307,nothing,no,0,210,U,U,8.0,nan
20120608081307,nothing,no,0,210,U,U,16.0,nan
20120608081307,nothing,no,0,210,U,U,32.0,nan
20120608081307,nothing,no,0,210,U,U,64.0,nan
20120608081307,nothing,no,0,210,U,U,128.0,nan
20120608081307,nothing,no,0,210,V,V,0.015625,0.00055637640036
20120608081307,nothing,no,0,210,V,V,0.03125,0.00034195945714
20120608081307,nothing,no,0,210,V,V,0.0625,0.000239659693818
20120608081307,nothing,no,0,210,V,V,0.125,0.000143807774397
20120608081307,nothing,no,0,210,V,V,0.25,9.73457328264e-05
20120608081307,nothing,no,0,210,V,V,0.5,8.30317957438e-05
20120608081307,nothing,no,0,210,V,V,1.0,9.84441748933e-05
20120608081307,nothing,no,0,210,V,V,2.0,0.000138789223037
20120608081307,nothing,no,0,210,V,V,4.0,nan
20120608081307,nothing,no,0,210,V,V,8.0,nan
20120608081307,nothing,no,0,210,V,V,16.0,nan
20120608081307,nothing,no,0,210,V,V,32.0,nan
20120608081307,nothing,no,0,210,V,V,64.0,nan
20120608081307,nothing,no,0,210,V,V,128.0,nan
20120608081307,nothing,no,0,210,W,W,0.015625,2.72109890088e-05
20120608081307,nothing,no,0,210,W,W,0.03125,2.43094860298e-05
20120608081307,nothing,no,0,210,W,W,0.0625,3.01744417462e-05
20120608081307,nothing,no,0,210,W,W,0.125,4.92625513309e-05
20120608081307,nothing,no,0,210,W,W,0.25,7.87511640387e-05
20120608081307,nothing,no,0,210,W,W,0.5,7.31976341626e-05
20120608081307,nothing,no,0,210,W,W,1.0,8.8285481308e-05
20120608081307,nothing,no,0,210,W,W,2.0,0.000150463417748
20120608081307,nothing,no,0,210,W,W,4.0,nan
20120608081307,nothing,no,0,210,W,W,8.0,nan
20120608081307,nothing,no,0,210,W,W,16.0,nan
20120608081307,nothing,no,0,210,W,W,32.0,nan
20120608081307,nothing,no,0,210,W,W,64.0,nan
20120608081307,nothing,no,0,210,W,W,128.0,nan
20120608081307,nothing,no,0,70,U,U,0.015625,1.02068159653e-06
20120608081307,nothing,no,0,70,U,U,0.03125,3.02342728221e-06
20120608081307,nothing,no,0,70,U,U,0.0625,1.3102327666e-05
20120608081307,nothing,no,0,70,U,U,0.125,3.24210578856e-05
20120608081307,nothing,no,0,70,U,U,0.25,2.37433821139e-05
20120608081307,nothing,no,0,70,U,U,0.5,1.38591802814e-05
20120608081307,nothing,no,0,70,U,U,1.0,9.54209815413e-06
20120608081307,nothing,no,0,70,U,U,2.0,1.28369037463e-05
20120608081307,nothing,no,0,70,U,U,4.0,1.74274410886e-05
20120608081307,nothing,no,0,70,U,U,8.0,3.28254701643e-05
20120608081307,nothing,no,0,70,U,U,16.0,nan
20120608081307,nothing,no,0,70,U,U,32.0,nan
20120608081307,nothing,no,0,70,U,U,64.0,nan
20120608081307,nothing,no,0,70,U,U,128.0,nan
20120608081307,nothing,no,0,70,V,V,0.015625,9.31071539702e-05
20120608081307,nothing,no,0,70,V,V,0.03125,0.000236805108783
20120608081307,nothing,no,0,70,V,V,0.0625,0.000352496630475
20120608081307,nothing,no,0,70,V,V,0.125,0.000614527314587
20120608081307,nothing,no,0,70,V,V,0.25,0.000180630969023
20120608081307,nothing,no,0,70,V,V,0.5,6.15802269176e-05
20120608081307,nothing,no,0,70,V,V,1.0,3.70614975208e-05
20120608081307,nothing,no,0,70,V,V,2.0,3.68270974346e-05
20120608081307,nothing,no,0,70,V,V,4.0,3.69699514884e-05
20120608081307,nothing,no,0,70,V,V,8.0,6.03435058413e-05
20120608081307,nothing,no,0,70,V,V,16.0,nan
20120608081307,nothing,no,0,70,V,V,32.0,nan
20120608081307,nothing,no,0,70,V,V,64.0,nan
20120608081307,nothing,no,0,70,V,V,128.0,nan
20120608081307,nothing,no,0,70,W,W,0.015625,9.13360907605e-07
20120608081307,nothing,no,0,70,W,W,0.03125,2.45432341317e-06
20120608081307,nothing,no,0,70,W,W,0.0625,1.17569668438e-05
20120608081307,nothing,no,0,70,W,W,0.125,2.76915013962e-05
20120608081307,nothing,no,0,70,W,W,0.25,1.12073051595e-05
20120608081307,nothing,no,0,70,W,W,0.5,7.92348684341e-06
20120608081307,nothing,no,0,70,W,W,1.0,5.77430524713e-06
20120608081307,nothing,no,0,70,W,W,2.0,8.55865301841e-06
20120608081307,nothing,no,0,70,W,W,4.0,1.16500254151e-05
20120608081307,nothing,no,0,70,W,W,8.0,2.07821549851e-05
20120608081307,nothing,no,0,70,W,W,16.0,nan
20120608081307,nothing,no,0,70,W,W,32.0,nan
20120608081307,nothing,no,0,70,W,W,64.0,nan
20120608081307,nothing,no,0,70,W,W,128.0,nan
20120608081307,nothing,no,0,190,U,U,0.015625,4.39966431695e-06
20120608081307,nothing,no,0,190,U,U,0.03125,6.15342821044e-06
20120608081307,nothing,no,0,190,U,U,0.0625,9.06509327368e-06
20120608081307,nothing,no,0,190,U,U,0.125,1.75495853203e-05
20120608081307,nothing,no,0,190,U,U,0.25,2.47786705057e-05
20120608081307,nothing,no,0,190,U,U,0.5,3.77871866464e-05
20120608081307,nothing,no,0,190,U,U,1.0,7.09262071676e-05
20120608081307,nothing,no,0,190,U,U,2.0,0.000101282541127
20120608081307,nothing,no,0,190,U,U,4.0,nan
20120608081307,nothing,no,0,190,U,U,8.0,nan
20120608081307,nothing,no,0,190,U,U,16.0,nan
20120608081307,nothing,no,0,190,U,U,32.0,nan
20120608081307,nothing,no,0,190,U,U,64.0,nan
20120608081307,nothing,no,0,190,U,U,128.0,nan
20120608081307,nothing,no,0,190,V,V,0.015625,0.000774412489444
20120608081307,nothing,no,0,190,V,V,0.03125,0.000464416052532
20120608081307,nothing,no,0,190,V,V,0.0625,0.000286279610803
20120608081307,nothing,no,0,190,V,V,0.125,0.000182838026282
20120608081307,nothing,no,0,190,V,V,0.25,0.000105009253561
20120608081307,nothing,no,0,190,V,V,0.5,8.57655183907e-05
20120608081307,nothing,no,0,190,V,V,1.0,8.87084158611e-05
20120608081307,nothing,no,0,190,V,V,2.0,0.000115316136386
20120608081307,nothing,no,0,190,V,V,4.0,nan
20120608081307,nothing,no,0,190,V,V,8.0,nan
20120608081307,nothing,no,0,190,V,V,16.0,nan
20120608081307,nothing,no,0,190,V,V,32.0,nan
20120608081307,nothing,no,0,190,V,V,64.0,nan
20120608081307,nothing,no,0,190,V,V,128.0,nan
20120608081307,nothing,no,0,190,W,W,0.015625,9.02843361579e-06
20120608081307,nothing,no,0,190,W,W,0.03125,1.51190183664e-05
20120608081307,nothing,no,0,190,W,W,0.0625,2.6368337489e-05
20120608081307,nothing,no,0,190,W,W,0.125,5.27840732972e-05
20120608081307,nothing,no,0,190,W,W,0.25,6.38192062215e-05
20120608081307,nothing,no,0,190,W,W,0.5,7.51557198636e-05
20120608081307,nothing,no,0,190,W,W,1.0,8.0344942899e-05
20120608081307,nothing,no,0,190,W,W,2.0,0.000110185056454
20120608081307,nothing,no,0,190,W,W,4.0,nan
20120608081307,nothing,no,0,190,W,W,8.0,nan
20120608081307,nothing,no,0,190,W,W,16.0,nan
20120608081307,nothing,no,0,190,W,W,32.0,nan
20120608081307,nothing,no,0,190,W,W,64.0,nan
20120608081307,nothing,no,0,190,W,W,128.0,nan
20120608081307,nothing,no,0,170,U,U,0.015625,1.16099857598e-06
20120608081307,nothing,no,0,170,U,U,0.03125,1.77699516925e-06
20120608081307,nothing,no,0,170,U,U,0.0625,1.81574108352e-06
20120608081307,nothing,no,0,170,U,U,0.125,5.62694781498e-06
20120608081307,nothing,no,0,170,U,U,0.25,4.46272005876e-06
20120608081307,nothing,no,0,170,U,U,0.5,7.78915523153e-06
20120608081307,nothing,no,0,170,U,U,1.0,1.56287333014e-05
20120608081307,nothing,no,0,170,U,U,2.0,2.29526983161e-05
20120608081307,nothing,no,0,170,U,U,4.0,nan
20120608081307,nothing,no,0,170,U,U,8.0,nan
20120608081307,nothing,no,0,170,U,U,16.0,nan
20120608081307,nothing,no,0,170,U,U,32.0,nan
20120608081307,nothing,no,0,170,U,U,64.0,nan
20120608081307,nothing,no,0,170,U,U,128.0,nan
20120608081307,nothing,no,0,170,V,V,0.015625,0.000775969006466
20120608081307,nothing,no,0,170,V,V,0.03125,0.000448820004426
20120608081307,nothing,no,0,170,V,V,0.0625,0.00030276696059
20120608081307,nothing,no,0,170,V,V,0.125,0.000180377867553
20120608081307,nothing,no,0,170,V,V,0.25,9.82805565661e-05
20120608081307,nothing,no,0,170,V,V,0.5,7.34632988101e-05
20120608081307,nothing,no,0,170,V,V,1.0,6.49884628872e-05
20120608081307,nothing,no,0,170,V,V,2.0,8.35615058497e-05
20120608081307,nothing,no,0,170,V,V,4.0,nan
20120608081307,nothing,no,0,170,V,V,8.0,nan
20120608081307,nothing,no,0,170,V,V,16.0,nan
20120608081307,nothing,no,0,170,V,V,32.0,nan
20120608081307,nothing,no,0,170,V,V,64.0,nan
20120608081307,nothing,no,0,170,V,V,128.0,nan
20120608081307,nothing,no,0,170,W,W,0.015625,4.24049330174e-06
20120608081307,nothing,no,0,170,W,W,0.03125,6.65064721508e-06
20120608081307,nothing,no,0,170,W,W,0.0625,5.9213378889e-06
20120608081307,nothing,no,0,170,W,W,0.125,1.24163055793e-05
20120608081307,nothing,no,0,170,W,W,0.25,1.4562771403e-05
20120608081307,nothing,no,0,170,W,W,0.5,1.7967677804e-05
20120608081307,nothing,no,0,170,W,W,1.0,2.43330594583e-05
20120608081307,nothing,no,0,170,W,W,2.0,3.54542514987e-05
20120608081307,nothing,no,0,170,W,W,4.0,nan
20120608081307,nothing,no,0,170,W,W,8.0,nan
20120608081307,nothing,no,0,170,W,W,16.0,nan
20120608081307,nothing,no,0,170,W,W,32.0,nan
20120608081307,nothing,no,0,170,W,W,64.0,nan
20120608081307,nothing,no,0,170,W,W,128.0,nan
20120608081307,nothing,no,0,220,U,U,0.015625,1.19759236796e-05
20120608081307,nothing,no,0,220,U,U,0.03125,1.6212509394e-05
20120608081307,nothing,no,0,220,U,U,0.0625,1.68678512108e-05
20120608081307,nothing,no,0,220,U,U,0.125,3.25685718227e-05
20120608081307,nothing,no,0,220,U,U,0.25,4.83624023382e-05
20120608081307,nothing,no,0,220,U,U,0.5,6.94252445125e-05
20120608081307,nothing,no,0,220,U,U,1.0,0.00010480100582
20120608081307,nothing,no,0,220,U,U,2.0,nan
20120608081307,nothing,no,0,220,U,U,4.0,nan
20120608081307,nothing,no,0,220,U,U,8.0,nan
20120608081307,nothing,no,0,220,U,U,16.0,nan
20120608081307,nothing,no,0,220,U,U,32.0,nan
20120608081307,nothing,no,0,220,U,U,64.0,nan
20120608081307,nothing,no,0,220,U,U,128.0,nan
20120608081307,nothing,no,0,220,V,V,0.015625,0.000583776451386
20120608081307,nothing,no,0,220,V,V,0.03125,0.000336217022033
20120608081307,nothing,no,0,220,V,V,0.0625,0.000302450461894
20120608081307,nothing,no,0,220,V,V,0.125,0.000176473979972
20120608081307,nothing,no,0,220,V,V,0.25,0.000133400569193
20120608081307,nothing,no,0,220,V,V,0.5,0.000138069764031
20120608081307,nothing,no,0,220,V,V,1.0,0.000169703258745
20120608081307,nothing,no,0,220,V,V,2.0,nan
20120608081307,nothing,no,0,220,V,V,4.0,nan
20120608081307,nothing,no,0,220,V,V,8.0,nan
20120608081307,nothing,no,0,220,V,V,16.0,nan
20120608081307,nothing,no,0,220,V,V,32.0,nan
20120608081307,nothing,no,0,220,V,V,64.0,nan
20120608081307,nothing,no,0,220,V,V,128.0,nan
20120608081307,nothing,no,0,220,W,W,0.015625,1.13521506278e-05
20120608081307,nothing,no,0,220,W,W,0.03125,1.84947668262e-05
20120608081307,nothing,no,0,220,W,W,0.0625,2.93312334793e-05
20120608081307,nothing,no,0,220,W,W,0.125,4.28351214591e-05
20120608081307,nothing,no,0,220,W,W,0.25,6.2673698619e-05
20120608081307,nothing,no,0,220,W,W,0.5,7.8680357147e-05
20120608081307,nothing,no,0,220,W,W,1.0,8.78804846095e-05
20120608081307,nothing,no,0,220,W,W,2.0,nan
20120608081307,nothing,no,0,220,W,W,4.0,nan
20120608081307,nothing,no,0,220,W,W,8.0,nan
20120608081307,nothing,no,0,220,W,W,16.0,nan
20120608081307,nothing,no,0,220,W,W,32.0,nan
20120608081307,nothing,no,0,220,W,W,64.0,nan
20120608081307,nothing,no,0,220,W,W,128.0,nan
20120608081307,nothing,no,0,50,U,U,0.015625,2.96946537833e-07
20120608081307,nothing,no,0,50,U,U,0.03125,7.15010406189e-07
20120608081307,nothing,no,0,50,U,U,0.0625,1.6034946658e-06
20120608081307,nothing,no,0,50,U,U,0.125,3.46419270046e-06
20120608081307,nothing,no,0,50,U,U,0.25,4.87277503811e-06
20120608081307,nothing,no,0,50,U,U,0.5,3.61775959896e-06
20120608081307,nothing,no,0,50,U,U,1.0,3.93358228316e-06
20120608081307,nothing,no,0,50,U,U,2.0,3.05984291218e-06
20120608081307,nothing,no,0,50,U,U,4.0,5.39289530074e-06
20120608081307,nothing,no,0,50,U,U,8.0,8.23739461696e-06
20120608081307,nothing,no,0,50,U,U,16.0,nan
20120608081307,nothing,no,0,50,U,U,32.0,nan
20120608081307,nothing,no,0,50,U,U,64.0,nan
20120608081307,nothing,no,0,50,U,U,128.0,nan
20120608081307,nothing,no,0,50,V,V,0.015625,4.14228645916e-05
20120608081307,nothing,no,0,50,V,V,0.03125,0.00010569335687
20120608081307,nothing,no,0,50,V,V,0.0625,0.000222483463948
20120608081307,nothing,no,0,50,V,V,0.125,0.000534314855378
20120608081307,nothing,no,0,50,V,V,0.25,0.000393209218972
20120608081307,nothing,no,0,50,V,V,0.5,9.89170967206e-05
20120608081307,nothing,no,0,50,V,V,1.0,2.79712823717e-05
20120608081307,nothing,no,0,50,V,V,2.0,2.40301806807e-05
20120608081307,nothing,no,0,50,V,V,4.0,2.28410265835e-05
20120608081307,nothing,no,0,50,V,V,8.0,3.60676705018e-05
20120608081307,nothing,no,0,50,V,V,16.0,nan
20120608081307,nothing,no,0,50,V,V,32.0,nan
20120608081307,nothing,no,0,50,V,V,64.0,nan
20120608081307,nothing,no,0,50,V,V,128.0,nan
20120608081307,nothing,no,0,50,W,W,0.015625,4.82066454139e-07
20120608081307,nothing,no,0,50,W,W,0.03125,1.20037470964e-06
20120608081307,nothing,no,0,50,W,W,0.0625,4.62788887164e-06
20120608081307,nothing,no,0,50,W,W,0.125,3.20426813208e-05
20120608081307,nothing,no,0,50,W,W,0.25,3.29484630985e-05
20120608081307,nothing,no,0,50,W,W,0.5,1.35754036124e-05
20120608081307,nothing,no,0,50,W,W,1.0,1.46703141172e-05
20120608081307,nothing,no,0,50,W,W,2.0,7.93378187475e-06
20120608081307,nothing,no,0,50,W,W,4.0,9.98799136576e-06
20120608081307,nothing,no,0,50,W,W,8.0,1.72988616197e-05
20120608081307,nothing,no,0,50,W,W,16.0,nan
20120608081307,nothing,no,0,50,W,W,32.0,nan
20120608081307,nothing,no,0,50,W,W,64.0,nan
20120608081307,nothing,no,0,50,W,W,128.0,nan
20120608081307,nothing,no,0,160,U,U,0.015625,2.84106379385e-06
20120608081307,nothing,no,0,160,U,U,0.03125,8.73617995449e-06
20120608081307,nothing,no,0,160,U,U,0.0625,1.02222353003e-05
20120608081307,nothing,no,0,160,U,U,0.125,1.29170766511e-05
20120608081307,nothing,no,0,160,U,U,0.25,1.27000501387e-05
20120608081307,nothing,no,0,160,U,U,0.5,1.78672498234e-05
20120608081307,nothing,no,0,160,U,U,1.0,3.03143594609e-05
20120608081307,nothing,no,0,160,U,U,2.0,4.47412380577e-05
20120608081307,nothing,no,0,160,U,U,4.0,nan
20120608081307,nothing,no,0,160,U,U,8.0,nan
20120608081307,nothing,no,0,160,U,U,16.0,nan
20120608081307,nothing,no,0,160,U,U,32.0,nan
20120608081307,nothing,no,0,160,U,U,64.0,nan
20120608081307,nothing,no,0,160,U,U,128.0,nan
20120608081307,nothing,no,0,160,V,V,0.015625,0.000778678627863
20120608081307,nothing,no,0,160,V,V,0.03125,0.000444125510089
20120608081307,nothing,no,0,160,V,V,0.0625,0.000292051268458
20120608081307,nothing,no,0,160,V,V,0.125,0.000173831571945
20120608081307,nothing,no,0,160,V,V,0.25,0.000114963983977
20120608081307,nothing,no,0,160,V,V,0.5,7.60475422955e-05
20120608081307,nothing,no,0,160,V,V,1.0,6.14637053146e-05
20120608081307,nothing,no,0,160,V,V,2.0,7.49465156668e-05
20120608081307,nothing,no,0,160,V,V,4.0,nan
20120608081307,nothing,no,0,160,V,V,8.0,nan
20120608081307,nothing,no,0,160,V,V,16.0,nan
20120608081307,nothing,no,0,160,V,V,32.0,nan
20120608081307,nothing,no,0,160,V,V,64.0,nan
20120608081307,nothing,no,0,160,V,V,128.0,nan
20120608081307,nothing,no,0,160,W,W,0.015625,1.20997562108e-05
20120608081307,nothing,no,0,160,W,W,0.03125,1.79256558255e-05
20120608081307,nothing,no,0,160,W,W,0.0625,2.09401237114e-05
20120608081307,nothing,no,0,160,W,W,0.125,2.83397142444e-05
20120608081307,nothing,no,0,160,W,W,0.25,3.23062232339e-05
20120608081307,nothing,no,0,160,W,W,0.5,3.48585283057e-05
20120608081307,nothing,no,0,160,W,W,1.0,3.88050408034e-05
20120608081307,nothing,no,0,160,W,W,2.0,5.74247393034e-05
20120608081307,nothing,no,0,160,W,W,4.0,nan
20120608081307,nothing,no,0,160,W,W,8.0,nan
20120608081307,nothing,no,0,160,W,W,16.0,nan
20120608081307,nothing,no,0,160,W,W,32.0,nan
20120608081307,nothing,no,0,160,W,W,64.0,nan
20120608081307,nothing,no,0,160,W,W,128.0,nan
20120608081307,nothing,no,0,150,U,U,0.015625,1.40978839606e-05
20120608081307,nothing,no,0,150,U,U,0.03125,2.45934806697e-05
20120608081307,nothing,no,0,150,U,U,0.0625,2.23818273039e-05
20120608081307,nothing,no,0,150,U,U,0.125,2.50229348153e-05
20120608081307,nothing,no,0,150,U,U,0.25,2.73791148609e-05
20120608081307,nothing,no,0,150,U,U,0.5,3.50071813955e-05
20120608081307,nothing,no,0,150,U,U,1.0,6.19436527787e-05
20120608081307,nothing,no,0,150,U,U,2.0,9.00978113114e-05
20120608081307,nothing,no,0,150,U,U,4.0,nan
20120608081307,nothing,no,0,150,U,U,8.0,nan
20120608081307,nothing,no,0,150,U,U,16.0,nan
20120608081307,nothing,no,0,150,U,U,32.0,nan
20120608081307,nothing,no,0,150,U,U,64.0,nan
20120608081307,nothing,no,0,150,U,U,128.0,nan
20120608081307,nothing,no,0,150,V,V,0.015625,0.000643662644239
20120608081307,nothing,no,0,150,V,V,0.03125,0.000513522039041
20120608081307,nothing,no,0,150,V,V,0.0625,0.000347815676425
20120608081307,nothing,no,0,150,V,V,0.125,0.000226863043309
20120608081307,nothing,no,0,150,V,V,0.25,0.000141753205067
20120608081307,nothing,no,0,150,V,V,0.5,9.78206257952e-05
20120608081307,nothing,no,0,150,V,V,1.0,8.37015508868e-05
20120608081307,nothing,no,0,150,V,V,2.0,9.73153887075e-05
20120608081307,nothing,no,0,150,V,V,4.0,nan
20120608081307,nothing,no,0,150,V,V,8.0,nan
20120608081307,nothing,no,0,150,V,V,16.0,nan
20120608081307,nothing,no,0,150,V,V,32.0,nan
20120608081307,nothing,no,0,150,V,V,64.0,nan
20120608081307,nothing,no,0,150,V,V,128.0,nan
20120608081307,nothing,no,0,150,W,W,0.015625,1.11470991083e-05
20120608081307,nothing,no,0,150,W,W,0.03125,2.84024143611e-05
20120608081307,nothing,no,0,150,W,W,0.0625,3.83610499926e-05
20120608081307,nothing,no,0,150,W,W,0.125,4.76728724877e-05
20120608081307,nothing,no,0,150,W,W,0.25,5.03758881921e-05
20120608081307,nothing,no,0,150,W,W,0.5,4.72777572483e-05
20120608081307,nothing,no,0,150,W,W,1.0,4.47174735192e-05
20120608081307,nothing,no,0,150,W,W,2.0,6.23594029244e-05
20120608081307,nothing,no,0,150,W,W,4.0,nan
20120608081307,nothing,no,0,150,W,W,8.0,nan
20120608081307,nothing,no,0,150,W,W,16.0,nan
20120608081307,nothing,no,0,150,W,W,32.0,nan
20120608081307,nothing,no,0,150,W,W,64.0,nan
20120608081307,nothing,no,0,150,W,W,128.0,nan
20120608081307,nothing,no,0,130,U,U,0.015625,3.09862124832e-06
20120608081307,nothing,no,0,130,U,U,0.03125,6.61470477132e-06
20120608081307,nothing,no,0,130,U,U,0.0625,1.32507944018e-05
20120608081307,nothing,no,0,130,U,U,0.125,1.92031447495e-05
20120608081307,nothing,no,0,130,U,U,0.25,2.56850267256e-05
20120608081307,nothing,no,0,130,U,U,0.5,3.07666890631e-05
20120608081307,nothing,no,0,130,U,U,1.0,6.1370344568e-05
20120608081307,nothing,no,0,130,U,U,2.0,7.76510266773e-05
20120608081307,nothing,no,0,130,U,U,4.0,nan
20120608081307,nothing,no,0,130,U,U,8.0,nan
