run,modelname,treatname,angle,spd,from,to,frequency,Pxx
20120521164435,noisefloor,no,0,0,U,U,1.24956727082,1.15537509525e-06
20120521164435,noisefloor,no,0,0,U,U,1.30220120709,1.18888959756e-06
20120521164435,noisefloor,no,0,0,U,U,1.35705217586,1.28971900353e-06
20120521164435,noisefloor,no,0,0,U,U,1.41421356237,1.28201899659e-06
20120521164435,noisefloor,no,0,0,U,U,1.47378268542,1.25041815998e-06
20120521164435,noisefloor,no,0,0,U,U,1.53586096304,1.24547834666e-06
20120521164435,noisefloor,no,0,0,U,U,1.60055408516,1.20151550432e-06
20120521164435,noisefloor,no,0,0,U,U,1.66797219356,1.06084704133e-06
20120521164435,noisefloor,no,0,0,U,U,1.73823006938,1.15308012614e-06
20120521164435,noisefloor,no,0,0,U,U,1.81144732853,1.19147079182e-06
20120521164435,noisefloor,no,0,0,U,U,1.88774862536,1.1474374065e-06
20120521164435,noisefloor,no,0,0,U,U,1.96726386489,1.3800507838e-06
20120521164435,noisefloor,no,0,0,U,U,2.05012842393,1.8674392961e-06
20120521164435,noisefloor,no,0,0,U,U,2.13648338163,1.43643196729e-06
20120521164435,noisefloor,no,0,0,U,U,2.22647575961,1.09629335051e-06
20120521164435,noisefloor,no,0,0,U,U,2.32025877232,1.37727475944e-06
20120521164435,noisefloor,no,0,0,U,U,2.41799208785,1.45427941743e-06
20120521164435,noisefloor,no,0,0,U,U,2.51984209979,1.24637664547e-06
20120521164435,noisefloor,no,0,0,U,U,2.62598221052,1.23814439094e-06
20120521164435,noisefloor,no,0,0,U,U,2.73659312643,1.35997340286e-06
20120521164435,noisefloor,no,0,0,U,U,2.85186316557,1.24917402216e-06
20120521164435,noisefloor,no,0,0,U,U,2.97198857827,1.0545372715e-06
20120521164435,noisefloor,no,0,0,U,U,3.09717388128,1.03402785552e-06
20120521164435,noisefloor,no,0,0,U,U,3.22763220593,1.60587926686e-06
20120521164435,noisefloor,no,0,0,U,U,3.36358566101,1.04768625542e-06
20120521164435,noisefloor,no,0,0,U,U,3.50526571095,8.12096853276e-07
20120521164435,noisefloor,no,0,0,U,U,3.65291356981,1.03215770893e-06
20120521164435,noisefloor,no,0,0,U,U,3.80678061204,1.23385722447e-06
20120521164435,noisefloor,no,0,0,U,U,3.96712880042,1.0900073317e-06
20120521164435,noisefloor,no,0,0,U,U,4.13423113203,1.03812132706e-06
20120521164435,noisefloor,no,0,0,U,U,4.30837210308,1.18385387832e-06
20120521164435,noisefloor,no,0,0,U,U,4.48984819324,9.37556263803e-07
20120521164435,noisefloor,no,0,0,U,U,4.67896837043,1.1537280372e-06
20120521164435,noisefloor,no,0,0,U,U,4.87605461682,9.83545307201e-07
20120521164435,noisefloor,no,0,0,U,U,5.08144247704,8.76210274722e-07
20120521164435,noisefloor,no,0,0,U,U,5.29548162942,1.3536049291e-06
20120521164435,noisefloor,no,0,0,U,U,5.51853648138,1.03867644315e-06
20120521164435,noisefloor,no,0,0,U,U,5.75098678978,8.8838905772e-07
20120521164435,noisefloor,no,0,0,U,U,5.99322830751,9.70765825117e-07
20120521164435,noisefloor,no,0,0,U,U,6.24567345725,9.3852292896e-07
20120521164435,noisefloor,no,0,0,U,U,6.50875203364,1.0005854377e-06
20120521164435,noisefloor,no,0,0,U,U,6.78291193502,1.07725693132e-06
20120521164435,noisefloor,no,0,0,U,U,7.06861992598,1.17496271544e-06
20120521164435,noisefloor,no,0,0,U,U,7.36636243204,1.07088463301e-06
20120521164435,noisefloor,no,0,0,U,U,7.6766463678,1.54596518712e-06
20120521164435,noisefloor,no,0,0,U,U,8.0,1.56275928784e-06
20120521164435,noisefloor,no,0,0,U,U,8.33697384686,1.08365640549e-06
20120521164435,noisefloor,no,0,0,U,U,8.68814161541,8.23914637922e-07
20120521164435,noisefloor,no,0,0,U,U,9.05410117819,1.10030053127e-06
20120521164435,noisefloor,no,0,0,U,U,9.43547559118,9.45342403849e-07
20120521164435,noisefloor,no,0,0,U,U,9.83291415455,8.90605665693e-07
20120521164435,noisefloor,no,0,0,U,U,10.2470935181,9.20952110066e-07
20120521164435,noisefloor,no,0,0,U,U,10.6787188334,7.73485016775e-07
20120521164435,noisefloor,no,0,0,U,U,11.128524954,7.00363534122e-07
20120521164435,noisefloor,no,0,0,U,U,11.5972776869,8.81634116347e-07
20120521164435,noisefloor,no,0,0,U,U,12.0857750963,1.11763509274e-06
20120521164435,noisefloor,no,0,0,U,U,12.5948488622,5.45288434441e-07
20120521164435,noisefloor,no,0,0,U,U,13.1253656961,6.10200592235e-07
20120521164435,noisefloor,no,0,0,U,U,13.6782288174,5.89860585955e-07
20120521164435,noisefloor,no,0,0,U,U,14.2543794902,8.10872747765e-07
20120521164435,noisefloor,no,0,0,U,U,14.8547986267,6.4248428518e-07
20120521164435,noisefloor,no,0,0,U,U,15.4805084564,1.01760086409e-06
20120521164435,noisefloor,no,0,0,U,U,16.1325742671,3.72646116266e-07
20120521164435,noisefloor,no,0,0,U,U,16.8121062185,6.27117929452e-07
20120521164435,noisefloor,no,0,0,U,U,17.5202612317,5.33521557161e-07
20120521164435,noisefloor,no,0,0,U,U,18.2582449599,2.97057577862e-07
