run,modelname,treatname,angle,spd,kfrequency,Pxx
20120622135700,nothing,no,0,0,857440.185547,7.82161196488e-15
20120622135700,nothing,no,0,0,857739.257812,7.68953982695e-15
20120622135700,nothing,no,0,0,858038.330078,7.67548238998e-15
20120622135700,nothing,no,0,0,858337.402344,7.90875336419e-15
20120622135700,nothing,no,0,0,858636.474609,7.98891471157e-15
20120622135700,nothing,no,0,0,858935.546875,8.03828844395e-15
20120622135700,nothing,no,0,0,859234.619141,7.92851420073e-15
20120622135700,nothing,no,0,0,859533.691406,7.94534530327e-15
20120622135700,nothing,no,0,0,859832.763672,8.0065676174e-15
20120622135700,nothing,no,0,0,860131.835938,8.05241168934e-15
20120622135700,nothing,no,0,0,860430.908203,8.28878516384e-15
20120622135700,nothing,no,0,0,860729.980469,8.18201053673e-15
20120622135700,nothing,no,0,0,861029.052734,7.90153257219e-15
20120622135700,nothing,no,0,0,861328.125,7.79395573324e-15
20120622135700,nothing,no,0,0,861627.197266,7.90762277636e-15
20120622135700,nothing,no,0,0,861926.269531,7.97349041879e-15
20120622135700,nothing,no,0,0,862225.341797,7.947324541e-15
20120622135700,nothing,no,0,0,862524.414062,7.92709486461e-15
20120622135700,nothing,no,0,0,862823.486328,7.82368983429e-15
20120622135700,nothing,no,0,0,863122.558594,7.54214420001e-15
20120622135700,nothing,no,0,0,863421.630859,7.5712912656e-15
20120622135700,nothing,no,0,0,863720.703125,7.67840004498e-15
20120622135700,nothing,no,0,0,864019.775391,7.65021455417e-15
20120622135700,nothing,no,0,0,864318.847656,7.65234474507e-15
20120622135700,nothing,no,0,0,864617.919922,7.49818829094e-15
20120622135700,nothing,no,0,0,864916.992188,7.45534979469e-15
20120622135700,nothing,no,0,0,865216.064453,7.60460772537e-15
20120622135700,nothing,no,0,0,865515.136719,7.80103594802e-15
20120622135700,nothing,no,0,0,865814.208984,7.67634046301e-15
20120622135700,nothing,no,0,0,866113.28125,7.62301166064e-15
20120622135700,nothing,no,0,0,866412.353516,7.69319870086e-15
20120622135700,nothing,no,0,0,866711.425781,7.69176962741e-15
20120622135700,nothing,no,0,0,867010.498047,7.73964972913e-15
20120622135700,nothing,no,0,0,867309.570312,7.78197389962e-15
20120622135700,nothing,no,0,0,867608.642578,7.53749153952e-15
20120622135700,nothing,no,0,0,867907.714844,7.64755488689e-15
20120622135700,nothing,no,0,0,868206.787109,7.76136866677e-15
20120622135700,nothing,no,0,0,868505.859375,7.67188642268e-15
20120622135700,nothing,no,0,0,868804.931641,7.5702337552e-15
20120622135700,nothing,no,0,0,869104.003906,7.59141951228e-15
20120622135700,nothing,no,0,0,869403.076172,7.64538914561e-15
20120622135700,nothing,no,0,0,869702.148438,7.65436604561e-15
20120622135700,nothing,no,0,0,870001.220703,7.74464395795e-15
20120622135700,nothing,no,0,0,870300.292969,7.65730948853e-15
20120622135700,nothing,no,0,0,870599.365234,7.54253901841e-15
20120622135700,nothing,no,0,0,870898.4375,7.66526521984e-15
20120622135700,nothing,no,0,0,871197.509766,7.79274655966e-15
20120622135700,nothing,no,0,0,871496.582031,7.69703686659e-15
20120622135700,nothing,no,0,0,871795.654297,7.73048202687e-15
20120622135700,nothing,no,0,0,872094.726562,7.6612354523e-15
20120622135700,nothing,no,0,0,872393.798828,7.53512175507e-15
20120622135700,nothing,no,0,0,872692.871094,7.59706502106e-15
20120622135700,nothing,no,0,0,872991.943359,7.71741546718e-15
20120622135700,nothing,no,0,0,873291.015625,7.65840825524e-15
20120622135700,nothing,no,0,0,873590.087891,7.73707881764e-15
20120622135700,nothing,no,0,0,873889.160156,7.71433557204e-15
20120622135700,nothing,no,0,0,874188.232422,7.53766501028e-15
20120622135700,nothing,no,0,0,874487.304688,7.64470278321e-15
20120622135700,nothing,no,0,0,874786.376953,7.66801606668e-15
20120622135700,nothing,no,0,0,875085.449219,7.70345869868e-15
20120622135700,nothing,no,0,0,875384.521484,7.61991346222e-15
20120622135700,nothing,no,0,0,875683.59375,7.59992205586e-15
20120622135700,nothing,no,0,0,875982.666016,7.66449718125e-15
20120622135700,nothing,no,0,0,876281.738281,7.55330883454e-15
20120622135700,nothing,no,0,0,876580.810547,7.48665128511e-15
20120622135700,nothing,no,0,0,876879.882812,7.48393755144e-15
20120622135700,nothing,no,0,0,877178.955078,7.45500086241e-15
20120622135700,nothing,no,0,0,877478.027344,7.3753928843e-15
20120622135700,nothing,no,0,0,877777.099609,7.49034601153e-15
20120622135700,nothing,no,0,0,878076.171875,7.57925388768e-15
20120622135700,nothing,no,0,0,878375.244141,7.7198400628e-15
20120622135700,nothing,no,0,0,878674.316406,7.76916756039e-15
20120622135700,nothing,no,0,0,878973.388672,7.80551498925e-15
20120622135700,nothing,no,0,0,879272.460938,7.62875513924e-15
20120622135700,nothing,no,0,0,879571.533203,7.48888235013e-15
20120622135700,nothing,no,0,0,879870.605469,7.55324011482e-15
20120622135700,nothing,no,0,0,880169.677734,7.36434127097e-15
20120622135700,nothing,no,0,0,880468.75,7.43808554517e-15
20120622135700,nothing,no,0,0,880767.822266,7.46066946527e-15
20120622135700,nothing,no,0,0,881066.894531,7.59616531138e-15
20120622135700,nothing,no,0,0,881365.966797,7.62880094663e-15
20120622135700,nothing,no,0,0,881665.039062,7.54888343121e-15
20120622135700,nothing,no,0,0,881964.111328,7.5704609101e-15
20120622135700,nothing,no,0,0,882263.183594,7.56962670158e-15
20120622135700,nothing,no,0,0,882562.255859,7.58395739221e-15
20120622135700,nothing,no,0,0,882861.328125,7.65969016661e-15
20120622135700,nothing,no,0,0,883160.400391,7.67232600496e-15
20120622135700,nothing,no,0,0,883459.472656,7.58417217383e-15
20120622135700,nothing,no,0,0,883758.544922,7.56799692922e-15
20120622135700,nothing,no,0,0,884057.617188,7.55249743815e-15
20120622135700,nothing,no,0,0,884356.689453,7.57124569928e-15
20120622135700,nothing,no,0,0,884655.761719,7.52573678619e-15
20120622135700,nothing,no,0,0,884954.833984,7.5420954741e-15
20120622135700,nothing,no,0,0,885253.90625,7.57599390742e-15
20120622135700,nothing,no,0,0,885552.978516,7.5452411779e-15
20120622135700,nothing,no,0,0,885852.050781,7.47473928123e-15
20120622135700,nothing,no,0,0,886151.123047,7.49351257102e-15
20120622135700,nothing,no,0,0,886450.195312,7.47147933452e-15
20120622135700,nothing,no,0,0,886749.267578,7.37579155692e-15
20120622135700,nothing,no,0,0,887048.339844,7.45530936221e-15
20120622135700,nothing,no,0,0,887347.412109,7.42391816723e-15
20120622135700,nothing,no,0,0,887646.484375,7.4495758821e-15
20120622135700,nothing,no,0,0,887945.556641,7.30915642939e-15
20120622135700,nothing,no,0,0,888244.628906,7.31416072389e-15
20120622135700,nothing,no,0,0,888543.701172,1.09750087259e-14
20120622135700,nothing,no,0,0,888842.773438,3.08536363035e-14
20120622135700,nothing,no,0,0,889141.845703,1.67429673543e-14
20120622135700,nothing,no,0,0,889440.917969,7.41964935642e-15
20120622135700,nothing,no,0,0,889739.990234,7.31628036895e-15
20120622135700,nothing,no,0,0,890039.0625,7.39222047956e-15
20120622135700,nothing,no,0,0,890338.134766,7.57029973687e-15
20120622135700,nothing,no,0,0,890637.207031,7.54597006398e-15
20120622135700,nothing,no,0,0,890936.279297,7.471374794e-15
20120622135700,nothing,no,0,0,891235.351562,7.54206439353e-15
20120622135700,nothing,no,0,0,891534.423828,7.38203290779e-15
20120622135700,nothing,no,0,0,891833.496094,7.47649227012e-15
20120622135700,nothing,no,0,0,892132.568359,8.11567007242e-15
20120622135700,nothing,no,0,0,892431.640625,7.63731399216e-15
20120622135700,nothing,no,0,0,892730.712891,7.3234552285e-15
20120622135700,nothing,no,0,0,893029.785156,7.32297726371e-15
20120622135700,nothing,no,0,0,893328.857422,7.46171783213e-15
20120622135700,nothing,no,0,0,893627.929688,7.60013002654e-15
20120622135700,nothing,no,0,0,893927.001953,7.51684837713e-15
20120622135700,nothing,no,0,0,894226.074219,7.505680766e-15
20120622135700,nothing,no,0,0,894525.146484,7.56498524586e-15
20120622135700,nothing,no,0,0,894824.21875,7.41374638252e-15
20120622135700,nothing,no,0,0,895123.291016,7.41948984825e-15
20120622135700,nothing,no,0,0,895422.363281,7.55833148844e-15
20120622135700,nothing,no,0,0,895721.435547,7.70147404293e-15
20120622135700,nothing,no,0,0,896020.507812,7.59445516473e-15
20120622135700,nothing,no,0,0,896319.580078,7.53547824128e-15
20120622135700,nothing,no,0,0,896618.652344,7.47637095866e-15
20120622135700,nothing,no,0,0,896917.724609,7.37003942709e-15
20120622135700,nothing,no,0,0,897216.796875,7.40603602792e-15
20120622135700,nothing,no,0,0,897515.869141,7.68983857511e-15
20120622135700,nothing,no,0,0,897814.941406,7.64666532245e-15
20120622135700,nothing,no,0,0,898114.013672,7.62728907284e-15
20120622135700,nothing,no,0,0,898413.085938,7.5347890742e-15
20120622135700,nothing,no,0,0,898712.158203,7.48808007925e-15
20120622135700,nothing,no,0,0,899011.230469,7.60827695728e-15
20120622135700,nothing,no,0,0,899310.302734,7.6724153348e-15
20120622135700,nothing,no,0,0,899609.375,7.5395795163e-15
20120622135700,nothing,no,0,0,899908.447266,7.41284218791e-15
20120622135700,nothing,no,0,0,900207.519531,7.33313096846e-15
20120622135700,nothing,no,0,0,900506.591797,7.37666560975e-15
20120622135700,nothing,no,0,0,900805.664062,7.25011969923e-15
20120622135700,nothing,no,0,0,901104.736328,7.38644394125e-15
20120622135700,nothing,no,0,0,901403.808594,7.41468929696e-15
20120622135700,nothing,no,0,0,901702.880859,7.56879325413e-15
20120622135700,nothing,no,0,0,902001.953125,7.47057889543e-15
20120622135700,nothing,no,0,0,902301.025391,7.48935992948e-15
20120622135700,nothing,no,0,0,902600.097656,7.4739360774e-15
20120622135700,nothing,no,0,0,902899.169922,7.37853390144e-15
20120622135700,nothing,no,0,0,903198.242188,7.28627448131e-15
20120622135700,nothing,no,0,0,903497.314453,7.30319787979e-15
20120622135700,nothing,no,0,0,903796.386719,7.52560215961e-15
20120622135700,nothing,no,0,0,904095.458984,7.56967350911e-15
20120622135700,nothing,no,0,0,904394.53125,7.3649337528e-15
20120622135700,nothing,no,0,0,904693.603516,7.40855179299e-15
20120622135700,nothing,no,0,0,904992.675781,7.46862802935e-15
20120622135700,nothing,no,0,0,905291.748047,7.47627622868e-15
20120622135700,nothing,no,0,0,905590.820312,7.46187149195e-15
20120622135700,nothing,no,0,0,905889.892578,7.56843092776e-15
20120622135700,nothing,no,0,0,906188.964844,7.57014488355e-15
20120622135700,nothing,no,0,0,906488.037109,7.74092618048e-15
20120622135700,nothing,no,0,0,906787.109375,7.69083372793e-15
20120622135700,nothing,no,0,0,907086.181641,7.49300711407e-15
20120622135700,nothing,no,0,0,907385.253906,7.7370570104e-15
20120622135700,nothing,no,0,0,907684.326172,8.00469887035e-15
20120622135700,nothing,no,0,0,907983.398438,7.78653710968e-15
20120622135700,nothing,no,0,0,908282.470703,7.63588001921e-15
20120622135700,nothing,no,0,0,908581.542969,7.63772656433e-15
20120622135700,nothing,no,0,0,908880.615234,7.50989924807e-15
20120622135700,nothing,no,0,0,909179.6875,7.50707379463e-15
20120622135700,nothing,no,0,0,909478.759766,7.56024949095e-15
20120622135700,nothing,no,0,0,909777.832031,7.58060884747e-15
20120622135700,nothing,no,0,0,910076.904297,7.54789973122e-15
20120622135700,nothing,no,0,0,910375.976562,7.49455595692e-15
20120622135700,nothing,no,0,0,910675.048828,7.63420197737e-15
20120622135700,nothing,no,0,0,910974.121094,7.61007265328e-15
20120622135700,nothing,no,0,0,911273.193359,7.50903983827e-15
20120622135700,nothing,no,0,0,911572.265625,7.3034985285e-15
20120622135700,nothing,no,0,0,911871.337891,7.30985511364e-15
20120622135700,nothing,no,0,0,912170.410156,7.41083001214e-15
20120622135700,nothing,no,0,0,912469.482422,7.35936214795e-15
20120622135700,nothing,no,0,0,912768.554688,7.5257325591e-15
20120622135700,nothing,no,0,0,913067.626953,7.44076785677e-15
20120622135700,nothing,no,0,0,913366.699219,7.38684489404e-15
20120622135700,nothing,no,0,0,913665.771484,7.35077734013e-15
20120622135700,nothing,no,0,0,913964.84375,7.4478696821e-15
20120622135700,nothing,no,0,0,914263.916016,7.46679493446e-15
20120622135700,nothing,no,0,0,914562.988281,7.47044596495e-15
20120622135700,nothing,no,0,0,914862.060547,7.44320746943e-15
20120622135700,nothing,no,0,0,915161.132812,7.28542089736e-15
20120622135700,nothing,no,0,0,915460.205078,7.23154706805e-15
20120622135700,nothing,no,0,0,915759.277344,7.34044965973e-15
20120622135700,nothing,no,0,0,916058.349609,7.73040493909e-15
20120622135700,nothing,no,0,0,916357.421875,7.66717879448e-15
20120622135700,nothing,no,0,0,916656.494141,7.51989146248e-15
20120622135700,nothing,no,0,0,916955.566406,7.54327663248e-15
20120622135700,nothing,no,0,0,917254.638672,7.57160356497e-15
20120622135700,nothing,no,0,0,917553.710938,7.58886225558e-15
20120622135700,nothing,no,0,0,917852.783203,7.57567056247e-15
20120622135700,nothing,no,0,0,918151.855469,7.55497854253e-15
20120622135700,nothing,no,0,0,918450.927734,7.42494670135e-15
20120622135700,nothing,no,0,0,918750.0,7.23238588076e-15
20120622135700,nothing,no,0,0,919049.072266,7.38147558976e-15
20120622135700,nothing,no,0,0,919348.144531,7.50815012043e-15
20120622135700,nothing,no,0,0,919647.216797,7.37304689708e-15
20120622135700,nothing,no,0,0,919946.289062,7.32074243744e-15
20120622135700,nothing,no,0,0,920245.361328,7.29131313817e-15
20120622135700,nothing,no,0,0,920544.433594,7.1663780909e-15
20120622135700,nothing,no,0,0,920843.505859,7.27555224899e-15
20120622135700,nothing,no,0,0,921142.578125,7.26425336763e-15
20120622135700,nothing,no,0,0,921441.650391,7.38190607596e-15
20120622135700,nothing,no,0,0,921740.722656,7.39097985042e-15
20120622135700,nothing,no,0,0,922039.794922,7.52236668758e-15
20120622135700,nothing,no,0,0,922338.867188,7.4625814745e-15
20120622135700,nothing,no,0,0,922637.939453,7.39094239827e-15
20120622135700,nothing,no,0,0,922937.011719,7.34488612163e-15
20120622135700,nothing,no,0,0,923236.083984,7.35336214861e-15
20120622135700,nothing,no,0,0,923535.15625,7.47116169198e-15
20120622135700,nothing,no,0,0,923834.228516,7.41284655403e-15
20120622135700,nothing,no,0,0,924133.300781,7.46680302405e-15
20120622135700,nothing,no,0,0,924432.373047,7.35550819415e-15
20120622135700,nothing,no,0,0,924731.445312,7.19040317222e-15
20120622135700,nothing,no,0,0,925030.517578,7.25478941062e-15
20120622135700,nothing,no,0,0,925329.589844,7.21181028991e-15
20120622135700,nothing,no,0,0,925628.662109,7.24615842898e-15
20120622135700,nothing,no,0,0,925927.734375,7.32134183232e-15
20120622135700,nothing,no,0,0,926226.806641,7.28208497002e-15
20120622135700,nothing,no,0,0,926525.878906,7.10932214277e-15
20120622135700,nothing,no,0,0,926824.951172,7.266768033e-15
20120622135700,nothing,no,0,0,927124.023438,7.32517607609e-15
20120622135700,nothing,no,0,0,927423.095703,7.30686298226e-15
20120622135700,nothing,no,0,0,927722.167969,7.3110270861e-15
20120622135700,nothing,no,0,0,928021.240234,7.37651599038e-15
20120622135700,nothing,no,0,0,928320.3125,7.45163993019e-15
20120622135700,nothing,no,0,0,928619.384766,7.69306379065e-15
20120622135700,nothing,no,0,0,928918.457031,7.43904240718e-15
20120622135700,nothing,no,0,0,929217.529297,7.40175045603e-15
20120622135700,nothing,no,0,0,929516.601562,7.34072128092e-15
20120622135700,nothing,no,0,0,929815.673828,7.35415433279e-15
20120622135700,nothing,no,0,0,930114.746094,7.45540238791e-15
20120622135700,nothing,no,0,0,930413.818359,7.45822052336e-15
20120622135700,nothing,no,0,0,930712.890625,7.86725039711e-15
20120622135700,nothing,no,0,0,931011.962891,8.41440575384e-15
20120622135700,nothing,no,0,0,931311.035156,7.74260437459e-15
20120622135700,nothing,no,0,0,931610.107422,7.51234932558e-15
20120622135700,nothing,no,0,0,931909.179688,7.54037876661e-15
20120622135700,nothing,no,0,0,932208.251953,7.56072959159e-15
20120622135700,nothing,no,0,0,932507.324219,7.50062507094e-15
20120622135700,nothing,no,0,0,932806.396484,7.47191333988e-15
20120622135700,nothing,no,0,0,933105.46875,7.44854842085e-15
20120622135700,nothing,no,0,0,933404.541016,7.34115329328e-15
20120622135700,nothing,no,0,0,933703.613281,7.352706404e-15
20120622135700,nothing,no,0,0,934002.685547,7.36741204972e-15
20120622135700,nothing,no,0,0,934301.757812,7.61320171064e-15
20120622135700,nothing,no,0,0,934600.830078,8.4917612552e-15
20120622135700,nothing,no,0,0,934899.902344,1.80117624637e-14
20120622135700,nothing,no,0,0,935198.974609,4.60383869263e-14
20120622135700,nothing,no,0,0,935498.046875,2.78083726718e-14
20120622135700,nothing,no,0,0,935797.119141,8.53014951465e-15
20120622135700,nothing,no,0,0,936096.191406,7.50388850262e-15
20120622135700,nothing,no,0,0,936395.263672,7.48379581423e-15
20120622135700,nothing,no,0,0,936694.335938,7.52272921814e-15
20120622135700,nothing,no,0,0,936993.408203,7.58096001901e-15
20120622135700,nothing,no,0,0,937292.480469,7.69421302894e-15
20120622135700,nothing,no,0,0,937591.552734,8.83018073892e-15
20120622135700,nothing,no,0,0,937890.625,8.15447156952e-15
20120622135700,nothing,no,0,0,938189.697266,7.39063289691e-15
20120622135700,nothing,no,0,0,938488.769531,7.328192964e-15
20120622135700,nothing,no,0,0,938787.841797,7.21340356225e-15
20120622135700,nothing,no,0,0,939086.914062,7.13430417252e-15
20120622135700,nothing,no,0,0,939385.986328,7.21367772505e-15
20120622135700,nothing,no,0,0,939685.058594,7.26068671902e-15
20120622135700,nothing,no,0,0,939984.130859,7.33871758003e-15
20120622135700,nothing,no,0,0,940283.203125,7.31216848324e-15
20120622135700,nothing,no,0,0,940582.275391,7.25795971372e-15
20120622135700,nothing,no,0,0,940881.347656,7.3265731363e-15
20120622135700,nothing,no,0,0,941180.419922,7.35413326666e-15
20120622135700,nothing,no,0,0,941479.492188,7.36619989768e-15
20120622135700,nothing,no,0,0,941778.564453,7.47553566382e-15
20120622135700,nothing,no,0,0,942077.636719,7.59056207147e-15
20120622135700,nothing,no,0,0,942376.708984,7.33743803501e-15
20120622135700,nothing,no,0,0,942675.78125,7.26737387127e-15
20120622135700,nothing,no,0,0,942974.853516,7.25891038055e-15
20120622135700,nothing,no,0,0,943273.925781,8.35621233363e-15
20120622135700,nothing,no,0,0,943572.998047,1.13829751098e-14
20120622135700,nothing,no,0,0,943872.070312,1.25143677947e-14
20120622135700,nothing,no,0,0,944171.142578,1.76042318301e-14
20120622135700,nothing,no,0,0,944470.214844,2.76766529231e-14
20120622135700,nothing,no,0,0,944769.287109,1.09646631836e-14
20120622135700,nothing,no,0,0,945068.359375,7.10865119598e-15
20120622135700,nothing,no,0,0,945367.431641,7.13148144081e-15
20120622135700,nothing,no,0,0,945666.503906,7.12954201531e-15
20120622135700,nothing,no,0,0,945965.576172,7.14487218644e-15
20120622135700,nothing,no,0,0,946264.648438,7.10385787036e-15
20120622135700,nothing,no,0,0,946563.720703,6.96545380417e-15
20120622135700,nothing,no,0,0,946862.792969,7.04010948767e-15
20120622135700,nothing,no,0,0,947161.865234,7.08793888282e-15
20120622135700,nothing,no,0,0,947460.9375,7.3360344701e-15
20120622135700,nothing,no,0,0,947760.009766,7.47783782546e-15
20120622135700,nothing,no,0,0,948059.082031,7.26831536534e-15
20120622135700,nothing,no,0,0,948358.154297,7.12986373714e-15
20120622135700,nothing,no,0,0,948657.226562,7.12847267896e-15
20120622135700,nothing,no,0,0,948956.298828,7.19283759695e-15
20120622135700,nothing,no,0,0,949255.371094,7.16473540702e-15
20120622135700,nothing,no,0,0,949554.443359,7.29494820306e-15
20120622135700,nothing,no,0,0,949853.515625,7.24968071748e-15
20120622135700,nothing,no,0,0,950152.587891,7.27462665344e-15
20120622135700,nothing,no,0,0,950451.660156,7.37549388186e-15
20120622135700,nothing,no,0,0,950750.732422,7.50137604241e-15
20120622135700,nothing,no,0,0,951049.804688,7.37923211864e-15
20120622135700,nothing,no,0,0,951348.876953,7.17372754204e-15
20120622135700,nothing,no,0,0,951647.949219,7.1179856291e-15
20120622135700,nothing,no,0,0,951947.021484,7.16989846569e-15
20120622135700,nothing,no,0,0,952246.09375,7.11476722232e-15
20120622135700,nothing,no,0,0,952545.166016,7.10426368755e-15
20120622135700,nothing,no,0,0,952844.238281,7.057782844e-15
20120622135700,nothing,no,0,0,953143.310547,7.18382964753e-15
20120622135700,nothing,no,0,0,953442.382812,7.1760240727e-15
20120622135700,nothing,no,0,0,953741.455078,7.01872201868e-15
20120622135700,nothing,no,0,0,954040.527344,7.11180238032e-15
20120622135700,nothing,no,0,0,954339.599609,7.07825348775e-15
20120622135700,nothing,no,0,0,954638.671875,6.99921094832e-15
20120622135700,nothing,no,0,0,954937.744141,7.12249681627e-15
20120622135700,nothing,no,0,0,955236.816406,7.17684994741e-15
20120622135700,nothing,no,0,0,955535.888672,7.18487403987e-15
20120622135700,nothing,no,0,0,955834.960938,7.17603907102e-15
20120622135700,nothing,no,0,0,956134.033203,7.10410000682e-15
20120622135700,nothing,no,0,0,956433.105469,7.14195137584e-15
20120622135700,nothing,no,0,0,956732.177734,7.08358120663e-15
20120622135700,nothing,no,0,0,957031.25,7.16953425892e-15
20120622135700,nothing,no,0,0,957330.322266,7.15907133534e-15
20120622135700,nothing,no,0,0,957629.394531,7.10415154927e-15
20120622135700,nothing,no,0,0,957928.466797,7.06937822835e-15
20120622135700,nothing,no,0,0,958227.539062,7.10793468747e-15
20120622135700,nothing,no,0,0,958526.611328,7.14928753998e-15
20120622135700,nothing,no,0,0,958825.683594,7.12965879154e-15
20120622135700,nothing,no,0,0,959124.755859,7.22249245936e-15
20120622135700,nothing,no,0,0,959423.828125,7.21955490219e-15
20120622135700,nothing,no,0,0,959722.900391,7.1864158042e-15
20120622135700,nothing,no,0,0,960021.972656,7.15471623699e-15
20120622135700,nothing,no,0,0,960321.044922,7.17825477319e-15
20120622135700,nothing,no,0,0,960620.117188,7.0738394853e-15
20120622135700,nothing,no,0,0,960919.189453,7.1198071135e-15
20120622135700,nothing,no,0,0,961218.261719,7.11677370853e-15
20120622135700,nothing,no,0,0,961517.333984,7.12803176896e-15
20120622135700,nothing,no,0,0,961816.40625,7.13521527009e-15
20120622135700,nothing,no,0,0,962115.478516,7.05668694918e-15
20120622135700,nothing,no,0,0,962414.550781,7.18341517347e-15
20120622135700,nothing,no,0,0,962713.623047,7.20110196507e-15
20120622135700,nothing,no,0,0,963012.695312,7.11620707956e-15
20120622135700,nothing,no,0,0,963311.767578,7.09760819823e-15
20120622135700,nothing,no,0,0,963610.839844,7.06744876031e-15
20120622135700,nothing,no,0,0,963909.912109,6.93180605322e-15
20120622135700,nothing,no,0,0,964208.984375,7.02493917068e-15
20120622135700,nothing,no,0,0,964508.056641,7.19921255149e-15
20120622135700,nothing,no,0,0,964807.128906,7.16156823583e-15
20120622135700,nothing,no,0,0,965106.201172,6.99649474194e-15
20120622135700,nothing,no,0,0,965405.273438,7.0006439614e-15
20120622135700,nothing,no,0,0,965704.345703,7.21300607176e-15
20120622135700,nothing,no,0,0,966003.417969,7.23223528477e-15
20120622135700,nothing,no,0,0,966302.490234,7.19561980471e-15
20120622135700,nothing,no,0,0,966601.5625,7.07178564564e-15
20120622135700,nothing,no,0,0,966900.634766,7.13414214094e-15
20120622135700,nothing,no,0,0,967199.707031,7.22415626774e-15
20120622135700,nothing,no,0,0,967498.779297,7.27504566467e-15
20120622135700,nothing,no,0,0,967797.851562,7.28615763103e-15
20120622135700,nothing,no,0,0,968096.923828,7.20008595882e-15
20120622135700,nothing,no,0,0,968395.996094,7.19484629406e-15
20120622135700,nothing,no,0,0,968695.068359,7.14813870255e-15
20120622135700,nothing,no,0,0,968994.140625,7.06532318077e-15
20120622135700,nothing,no,0,0,969293.212891,7.04439369455e-15
20120622135700,nothing,no,0,0,969592.285156,7.1619822195e-15
20120622135700,nothing,no,0,0,969891.357422,7.12202124929e-15
20120622135700,nothing,no,0,0,970190.429688,7.12297714955e-15
20120622135700,nothing,no,0,0,970489.501953,7.21974334722e-15
20120622135700,nothing,no,0,0,970788.574219,7.23609272455e-15
20120622135700,nothing,no,0,0,971087.646484,7.29549980525e-15
20120622135700,nothing,no,0,0,971386.71875,7.3163042046e-15
20120622135700,nothing,no,0,0,971685.791016,7.44665005418e-15
20120622135700,nothing,no,0,0,971984.863281,7.20574612902e-15
20120622135700,nothing,no,0,0,972283.935547,7.15038637341e-15
20120622135700,nothing,no,0,0,972583.007812,7.08303145203e-15
20120622135700,nothing,no,0,0,972882.080078,7.15708064891e-15
20120622135700,nothing,no,0,0,973181.152344,7.20296599985e-15
20120622135700,nothing,no,0,0,973480.224609,7.0412203365e-15
20120622135700,nothing,no,0,0,973779.296875,6.96904263091e-15
20120622135700,nothing,no,0,0,974078.369141,7.05539475196e-15
20120622135700,nothing,no,0,0,974377.441406,7.15168337574e-15
20120622135700,nothing,no,0,0,974676.513672,7.19766013068e-15
20120622135700,nothing,no,0,0,974975.585938,7.13864423021e-15
20120622135700,nothing,no,0,0,975274.658203,7.11682391181e-15
20120622135700,nothing,no,0,0,975573.730469,7.08563800699e-15
20120622135700,nothing,no,0,0,975872.802734,7.13416246431e-15
20120622135700,nothing,no,0,0,976171.875,7.09514059534e-15
20120622135700,nothing,no,0,0,976470.947266,7.10763438393e-15
20120622135700,nothing,no,0,0,976770.019531,7.16979586186e-15
20120622135700,nothing,no,0,0,977069.091797,7.15940890936e-15
20120622135700,nothing,no,0,0,977368.164062,7.30599383516e-15
20120622135700,nothing,no,0,0,977667.236328,7.23125775548e-15
20120622135700,nothing,no,0,0,977966.308594,7.13414983876e-15
20120622135700,nothing,no,0,0,978265.380859,7.22872603535e-15
20120622135700,nothing,no,0,0,978564.453125,7.05848573827e-15
20120622135700,nothing,no,0,0,978863.525391,7.06414931544e-15
20120622135700,nothing,no,0,0,979162.597656,6.99405346816e-15
20120622135700,nothing,no,0,0,979461.669922,7.14111173717e-15
20120622135700,nothing,no,0,0,979760.742188,7.1200730791e-15
20120622135700,nothing,no,0,0,980059.814453,7.06827588647e-15
20120622135700,nothing,no,0,0,980358.886719,7.04281737784e-15
20120622135700,nothing,no,0,0,980657.958984,7.05652758172e-15
20120622135700,nothing,no,0,0,980957.03125,7.07600520042e-15
20120622135700,nothing,no,0,0,981256.103516,7.08641099321e-15
20120622135700,nothing,no,0,0,981555.175781,7.11646443632e-15
20120622135700,nothing,no,0,0,981854.248047,7.09715972353e-15
20120622135700,nothing,no,0,0,982153.320312,7.02973647054e-15
20120622135700,nothing,no,0,0,982452.392578,7.06932944397e-15
20120622135700,nothing,no,0,0,982751.464844,7.07297198795e-15
20120622135700,nothing,no,0,0,983050.537109,7.19673649218e-15
20120622135700,nothing,no,0,0,983349.609375,7.4128218298e-15
20120622135700,nothing,no,0,0,983648.681641,7.35118541937e-15
20120622135700,nothing,no,0,0,983947.753906,7.16616864785e-15
20120622135700,nothing,no,0,0,984246.826172,7.20018218752e-15
20120622135700,nothing,no,0,0,984545.898438,7.04239004952e-15
20120622135700,nothing,no,0,0,984844.970703,6.88267095781e-15
20120622135700,nothing,no,0,0,985144.042969,6.99779176493e-15
20120622135700,nothing,no,0,0,985443.115234,7.14459360114e-15
20120622135700,nothing,no,0,0,985742.1875,7.06309511635e-15
20120622135700,nothing,no,0,0,986041.259766,7.02197746086e-15
20120622135700,nothing,no,0,0,986340.332031,7.05090503441e-15
20120622135700,nothing,no,0,0,986639.404297,7.1351606573e-15
20120622135700,nothing,no,0,0,986938.476562,7.12218899114e-15
20120622135700,nothing,no,0,0,987237.548828,7.06544655562e-15
20120622135700,nothing,no,0,0,987536.621094,7.06644521146e-15
20120622135700,nothing,no,0,0,987835.693359,7.12493170455e-15
